what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1363010583269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1363010584285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363010708807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363012210357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1363012216765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363012237032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363012241415
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363012241513
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1363012241516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363012399965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363012414582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363012459220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363012468020
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363012517656
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363012595549
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1363012722895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363012726326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363012738717
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1363012738923
